UUID;FILE;QUOTE_TRANSCRIPTION;ANCHOR;TYPE;TAGS;origin;pleiades_id;side;anonymous;offset;place_name;latitude;longitude;location_precision
93d9c343-f857-4aff-a69c-a30a7a00fe9b;book3_thucydides_utf8.txt;Athenians;char-offset:37591;PERSON;group|origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;TRUE;37591.0;Athenae;37.97158606761233;23.723824697002375;rough
15b6e63f-37c0-4dd6-9702-0f5401d10440;book3_thucydides_utf8.txt;Athenians;char-offset:38160;PERSON;group|origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;TRUE;38160.0;Athenae;37.97158606761233;23.723824697002375;rough
fbd602bd-c42e-4acd-ad54-a18d3521b4a2;book3_thucydides_utf8.txt;Paches;char-offset:38380;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;38380.0;Athenae;37.97158606761233;23.723824697002375;rough
a7d69479-3dcc-4abd-adbf-bdfa2f3173b8;book3_thucydides_utf8.txt;Cleon;char-offset:39062;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;39062.0;Athenae;37.97158606761233;23.723824697002375;rough
9f7928fb-f494-4d82-835e-ea42bd9df1b3;book3_thucydides_utf8.txt;Cleaenetus;char-offset:39076;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;39076.0;Athenae;37.97158606761233;23.723824697002375;rough
2ecf140d-4ca0-41d6-b9d3-ceee2ab379f5;book3_thucydides_utf8.txt;Cleon;char-offset:48537;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;48537.0;Athenae;37.97158606761233;23.723824697002375;rough
26b5b581-dc01-4a30-84c2-96cb53af2640;book3_thucydides_utf8.txt;Diodotus;char-offset:48554;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;48554.0;Athenae;37.97158606761233;23.723824697002375;rough
7ba9a0df-3428-4bb2-9e52-86421d4a9408;book3_thucydides_utf8.txt;Eucrates;char-offset:48571;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;48571.0;Athenae;37.97158606761233;23.723824697002375;rough
91367bb3-f339-402e-9f3d-befaa79fd22d;book3_thucydides_utf8.txt;Cleon;char-offset:52399;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;52399.0;Athenae;37.97158606761233;23.723824697002375;rough
cdc24a82-b975-4812-a523-7ea6156f2de0;book3_thucydides_utf8.txt;Cleon;char-offset:56802;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;56802.0;Athenae;37.97158606761233;23.723824697002375;rough
aa027492-8464-45db-be53-de2390e87577;book3_thucydides_utf8.txt;Cleon;char-offset:57940;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;57940.0;Athenae;37.97158606761233;23.723824697002375;rough
b50aa0d7-831d-4f1b-b9b2-e67dba8558cd;book3_thucydides_utf8.txt;Cleon;char-offset:58259;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;58259.0;Athenae;37.97158606761233;23.723824697002375;rough
efebe8a4-ff2d-4078-bce4-a00557556ba6;book3_thucydides_utf8.txt;Paches;char-offset:58401;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;58401.0;Athenae;37.97158606761233;23.723824697002375;rough
02145105-7715-4858-8415-a1781949e463;book3_thucydides_utf8.txt;Diodotus;char-offset:58683;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;58683.0;Athenae;37.97158606761233;23.723824697002375;rough
3b846a54-554e-4956-8653-2ba19a88007a;book3_thucydides_utf8.txt;Athenians;char-offset:58791;PERSON;group|origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;TRUE;58791.0;Athenae;37.97158606761233;23.723824697002375;rough
