UUID;FILE;QUOTE_TRANSCRIPTION;ANCHOR;TYPE;TAGS;origin;pleiades_id;side;anonymous;offset;place_name;latitude;longitude;location_precision;mention_count
2ca2db71-5871-48b9-94a1-3413bfdd2ecb;book3_thucydides_utf8.txt;Brasidas;char-offset:95768;PERSON;origin:Sparta|pleiades:570685|side:Sparthan;Sparta;570685;Sparthan;FALSE;95768.0;Sparta;37.08184552460426;22.424682546177092;precise;4
ac8d5239-f66e-4a66-b5af-6ed3a6cb3adf;book3_thucydides_utf8.txt;Nicias;char-offset:112194;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;112194.0;Athenae;37.97158606761233;23.723824697002375;rough;4
4f3df61c-5102-44a1-803b-1034868c2c63;book3_thucydides_utf8.txt;Brasidas;char-offset:86817;PERSON;origin:Sparta|pleiades:570685|side:Sparthan;Sparta;570685;Sparthan;FALSE;86817.0;Sparta;37.08184552460426;22.424682546177092;precise;4
eadf18f2-69a8-48cf-a72b-7627dbd1f14d;book3_thucydides_utf8.txt;Pausanias;char-offset:71739;PERSON;origin:Sparta|pleiades:570685|side:Sparthan;Sparta;570685;Sparthan;FALSE;71739.0;Sparta;37.08184552460426;22.424682546177092;precise;4
4a47d36f-4e9e-4ae8-9fc2-f73017d05456;book3_thucydides_utf8.txt;Menedaius;char-offset:133730;PERSON;origin:Sparta|pleiades:570685|side:Sparthan;Sparta;570685;Sparthan;FALSE;133730.0;Sparta;37.08184552460426;22.424682546177092;precise;3
6127069d-3f29-4316-b046-995e26d89a16;book3_thucydides_utf8.txt;Pythodorus;char-offset:142310;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;142310.0;Athenae;37.97158606761233;23.723824697002375;rough;3
8f97ea11-397f-42ab-a77f-3da6575827fa;book3_thucydides_utf8.txt;Pythodorus;char-offset:142882;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;142882.0;Athenae;37.97158606761233;23.723824697002375;rough;3
78aa67b5-aae4-40e4-bdf9-af0a14320ae1;book3_thucydides_utf8.txt;Salynthius;char-offset:141138;PERSON;origin:Aetolia|pleiades:540591|side:Sparthan;Aetolia;540591;Sparthan;FALSE;141138.0;Aetolia;38.70283552763194;21.73891803174163;precise;3
6031b62d-2c17-44d6-8931-d1c6f3e14556;book3_thucydides_utf8.txt;Menedaius;char-offset:134408;PERSON;origin:Sparta|pleiades:570685|side:Sparthan;Sparta;570685;Sparthan;FALSE;134408.0;Sparta;37.08184552460426;22.424682546177092;precise;3
9d00d0d9-4177-4af7-83c8-0092c7c7046c;book3_thucydides_utf8.txt;Thucles;char-offset:142990;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;142990.0;Athenae;37.97158606761233;23.723824697002375;rough;3
053566ad-4ad4-4927-a70a-60bc2b8917b5;book3_thucydides_utf8.txt;Pythodorus;char-offset:143058;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;143058.0;Athenae;37.97158606761233;23.723824697002375;rough;3
6948d6c9-c9a9-4b65-ae3b-5035d3e978f0;book3_thucydides_utf8.txt;Salynthius;char-offset:141028;PERSON;origin:Aetolia|pleiades:540591|side:Sparthan;Aetolia;540591;Sparthan;FALSE;141028.0;Aetolia;38.70283552763194;21.73891803174163;precise;3
10a89681-e42a-4f3c-bcbb-60c2fb74ae59;book3_thucydides_utf8.txt;Salynthius;char-offset:136454;PERSON;origin:Aetolia|pleiades:540591|side:Sparthan;Aetolia;540591;Sparthan;FALSE;136454.0;Aetolia;38.70283552763194;21.73891803174163;precise;3
905858df-cb17-46c3-8fee-483639a8ca26;book3_thucydides_utf8.txt;Thucydides;char-offset:143710;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;143710.0;Athenae;37.97158606761233;23.723824697002375;rough;3
6e5c9f1b-b630-44f8-a5da-a191088a32d3;book3_thucydides_utf8.txt;Proxenus;char-offset:126079;PERSON;origin:Locri|pleiades:452369|side:Sparthan;Locri;452369;Sparthan;FALSE;126079.0;Lokroi Epizephyrioi;38.226295500000006;16.244339500000002;precise;3
32bb0dcb-c2fb-42dc-8fb2-8bce3fc6d58d;book3_thucydides_utf8.txt;Nicostratus;char-offset:92623;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;92623.0;Athenae;37.97158606761233;23.723824697002375;rough;3
26b5b581-dc01-4a30-84c2-96cb53af2640;book3_thucydides_utf8.txt;Diodotus;char-offset:48554;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;48554.0;Athenae;37.97158606761233;23.723824697002375;rough;3
02145105-7715-4858-8415-a1781949e463;book3_thucydides_utf8.txt;Diodotus;char-offset:58683;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;58683.0;Athenae;37.97158606761233;23.723824697002375;rough;3
8152eea0-29ee-4e8c-8e50-d75cf6b6e3fd;book3_thucydides_utf8.txt;Diodotus;char-offset:58940;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;58940.0;Athenae;37.97158606761233;23.723824697002375;rough;3
ff196dd3-aedc-4846-a462-6042da5bf8d6;book3_thucydides_utf8.txt;Menedaius;char-offset:122792;PERSON;origin:Sparta|pleiades:570685|side:Sparthan;Sparta;570685;Sparthan;FALSE;122792.0;Sparta;37.08184552460426;22.424682546177092;precise;3
09bac1b1-9ce5-43a9-a71c-99833a6240c7;book3_thucydides_utf8.txt;Proxenus;char-offset:63439;PERSON;origin:Locri|pleiades:452369|side:Sparthan;Locri;452369;Sparthan;FALSE;63439.0;Lokroi Epizephyrioi;38.226295500000006;16.244339500000002;precise;3
96c13e14-ea7d-4ea0-b8bc-0262a8a59cdb;book3_thucydides_utf8.txt;Proxenus;char-offset:87945;PERSON;origin:Locri|pleiades:452369|side:Sparthan;Locri;452369;Sparthan;FALSE;87945.0;Lokroi Epizephyrioi;38.226295500000006;16.244339500000002;precise;3
df7115ba-0450-40b4-8d6a-4f691a45a4b3;book3_thucydides_utf8.txt;Nicostratus;char-offset:91405;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;91405.0;Athenae;37.97158606761233;23.723824697002375;rough;3
dda52297-6e29-4694-95ef-0f70de162cd2;book3_thucydides_utf8.txt;Nicostratus;char-offset:92297;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;92297.0;Athenae;37.97158606761233;23.723824697002375;rough;3
f121d5ba-df46-4bf0-abef-1b366b198ccc;book3_thucydides_utf8.txt;Thucydides;char-offset:28254;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;28254.0;Athenae;37.97158606761233;23.723824697002375;rough;3
be24a7b2-6607-49cf-aeab-10acd96ad3c2;book3_thucydides_utf8.txt;Thucles;char-offset:96439;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;96439.0;Athenae;37.97158606761233;23.723824697002375;rough;3
c2970bca-65e9-4b5e-bedf-c2d6c85ce1fe;book3_thucydides_utf8.txt;Thucydides;char-offset:108753;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;108753.0;Athenae;37.97158606761233;23.723824697002375;rough;3
1c296e56-f3a3-43f8-ba6e-29d51198bb76;book3_thucydides_utf8.txt;Phormio;char-offset:18163;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;18163.0;Athenae;37.97158606761233;23.723824697002375;rough;3
8a2b25b6-507c-4f01-9a60-4fcf1f733e04;book3_thucydides_utf8.txt;Thucles;char-offset:111833;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;111833.0;Athenae;37.97158606761233;23.723824697002375;rough;3
a4439449-2f9d-4589-abd8-37ecf0f451e8;book3_thucydides_utf8.txt;Phormio;char-offset:6567;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;6567.0;Athenae;37.97158606761233;23.723824697002375;rough;3
2828d5d8-090c-4312-a838-a0ee16a6bc05;book3_thucydides_utf8.txt;Phormio;char-offset:6474;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;6474.0;Athenae;37.97158606761233;23.723824697002375;rough;3
b4990a0b-9413-4128-a858-b729a7c839f9;book3_thucydides_utf8.txt;Pissuthnes;char-offset:33369;PERSON;origin:Lydia|pleiades:550701|side:Sparthan;Lydia;550701;Sparthan;FALSE;33369.0;Lydia/Maionia (region);38.58651991138021;28.74612827241523;rough;2
12aee37c-74fa-4d34-9e4a-2ca974040f8c;book3_thucydides_utf8.txt;Lysicles;char-offset:19853;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;19853.0;Athenae;37.97158606761233;23.723824697002375;rough;2
a1104238-7707-4ee8-af56-c75c9c4ad2c9;book3_thucydides_utf8.txt;Lysicles;char-offset:19741;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;19741.0;Athenae;37.97158606761233;23.723824697002375;rough;2
2e363416-e056-4fca-a0f4-cb9f48e5e0e4;book3_thucydides_utf8.txt;Asopius;char-offset:6667;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;6667.0;Athenae;37.97158606761233;23.723824697002375;rough;2
c85b7404-765a-42d1-80c6-c3caac3f6a6b;book3_thucydides_utf8.txt;Teutiaplus;char-offset:31730;PERSON;origin:Elis|pleiades:570221|side:Sparthan;Elis;570221;Sparthan;FALSE;31730.0;Elis (region);37.747673567648086;21.68839605949472;rough;2
3481dbb9-895c-4cc5-8a25-8711461ba475;book3_thucydides_utf8.txt;Teutiaplus;char-offset:32824;PERSON;origin:Elis|pleiades:570221|side:Sparthan;Elis;570221;Sparthan;FALSE;32824.0;Elis (region);37.747673567648086;21.68839605949472;rough;2
eda5b335-70b1-4b10-b4e0-0a835d985297;book3_thucydides_utf8.txt;Niceratus;char-offset:60897;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;60897.0;Athenae;37.97158606761233;23.723824697002375;rough;2
b8ec07be-1a85-4d12-a30a-5313a2eefc92;book3_thucydides_utf8.txt;Pissuthnes;char-offset:36124;PERSON;origin:Lydia|pleiades:550701|side:Sparthan;Lydia;550701;Sparthan;FALSE;36124.0;Lydia/Maionia (region);38.58651991138021;28.74612827241523;rough;2
5d7e31fe-b75b-4d36-b4c6-0f94fccfa4e7;book3_thucydides_utf8.txt;Hippias;char-offset:36362;PERSON;origin:Arcadia|pleiades:570102|side:Sparthan;Arcadia;570102;Sparthan;FALSE;36362.0;Arcadia;37.565025000000006;22.299166999999997;rough;2
4484033d-537d-4ad9-be40-a2c678f70088;book3_thucydides_utf8.txt;Hippias;char-offset:36779;PERSON;origin:Arcadia|pleiades:570102|side:Sparthan;Arcadia;570102;Sparthan;FALSE;36779.0;Arcadia;37.565025000000006;22.299166999999997;rough;2
998ba5cd-e5bd-46d0-a89b-261cd8c3aab5;book3_thucydides_utf8.txt;Macarius;char-offset:133776;PERSON;origin:Sparta|pleiades:570685|side:Sparthan;Sparta;570685;Sparthan;FALSE;133776.0;Sparta;37.08184552460426;22.424682546177092;precise;2
3cec1fa3-ffd6-4dad-800a-e1af8f62fcf5;book3_thucydides_utf8.txt;Asopius;char-offset:6458;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;6458.0;Athenae;37.97158606761233;23.723824697002375;rough;2
ed9c0f59-eaa4-4439-b491-357d933560f6;book3_thucydides_utf8.txt;Archidamus;char-offset:108898;PERSON;origin:Sparta|pleiades:570685|side:Sparthan;Sparta;570685;Sparthan;FALSE;108898.0;Sparta;37.08184552460426;22.424682546177092;precise;2
23751744-0ed0-47a3-869e-6590cf90a393;book3_thucydides_utf8.txt;Procles;char-offset:111173;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;111173.0;Athenae;37.97158606761233;23.723824697002375;rough;2
cbc86e7f-eefc-4c1a-9636-a2c3eeb3d59f;book3_thucydides_utf8.txt;Niceratus;char-offset:111288;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;111288.0;Athenae;37.97158606761233;23.723824697002375;rough;2
b40158dc-ee80-4b8c-bb1c-ded7195bcadd;book3_thucydides_utf8.txt;Procles;char-offset:121710;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;121710.0;Athenae;37.97158606761233;23.723824697002375;rough;2
3b41e116-b53b-4ab3-933b-55b3dd04ee75;book3_thucydides_utf8.txt;Macarius;char-offset:122779;PERSON;origin:Sparta|pleiades:570685|side:Sparthan;Sparta;570685;Sparthan;FALSE;122779.0;Sparta;37.08184552460426;22.424682546177092;precise;2
4e458de9-35e8-4022-8ab3-c5756578dc2c;book3_thucydides_utf8.txt;Archidamus;char-offset:124;PERSON;origin:Sparta|pleiades:570685|side:Sparthan;Sparta;570685;Sparthan;FALSE;124.0;Sparta;37.08184552460426;22.424682546177092;precise;2
