UUID;FILE;QUOTE_TRANSCRIPTION;ANCHOR;TYPE;TAGS
f95ef397-2730-4a26-827e-2ee17959d97f;book3_thucydides_utf8.txt;Demosthenes;char-offset:131562;PERSON;origin:Athens|pleiades:579885|side:Athenian
3440371e-c81b-4392-8611-9653e39a5fc2;book3_thucydides_utf8.txt;Peloponnesians;char-offset:131761;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
d091e4c9-14ae-4ac5-a3ea-a7db4a945378;book3_thucydides_utf8.txt;Demosthenes;char-offset:131828;PERSON;origin:Athens|pleiades:579885|side:Athenian
42dce08b-5f29-4c88-91f6-51a3dae707db;book3_thucydides_utf8.txt;Demosthenes;char-offset:132164;PERSON;origin:Athens|pleiades:579885|side:Athenian
2a39c85b-92d4-4046-8fef-33f508404778;book3_thucydides_utf8.txt;Messenians;char-offset:132209;PERSON;origin:Messenia|pleiades:570480|side:Athenian|group
4f32750b-f0de-40e8-b873-cab4dd114a10;book3_thucydides_utf8.txt;Athenians;char-offset:132230;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
91818f27-9f88-4806-9c76-a7700cc2b62b;book3_thucydides_utf8.txt;Acarnanians;char-offset:132314;PERSON;origin:Acarnania|pleiades:530767|side:Athenian|group
e334fd2d-9253-4621-bec9-9bc8e9d57ebc;book3_thucydides_utf8.txt;Peloponnesians;char-offset:132364;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
72891b6a-f5da-455a-854b-3da269dc56f2;book3_thucydides_utf8.txt;Ambraciots;char-offset:132383;PERSON;origin:Ambracia|pleiades:530794|side:Sparthan|group
d0266ccc-ac02-4a19-b6cd-470310aa5e1c;book3_thucydides_utf8.txt;Mantineans;char-offset:132454;PERSON;group|origin:Mantineia|pleiades:570459|side:Sparthan
7acb78f3-d1eb-43f3-994b-9fbafd612d8f;book3_thucydides_utf8.txt;Eurylochus;char-offset:132556;PERSON;origin:Sparta|pleiades:570685|side:Sparthan
1204127f-e187-4fbd-bab1-2389557803b3;book3_thucydides_utf8.txt;Messenians;char-offset:132594;PERSON;origin:Messenia|pleiades:570480|side:Athenian|group
81d11fde-ad7f-4032-af3d-b0b93a27b377;book3_thucydides_utf8.txt;Demosthenes;char-offset:132609;PERSON;origin:Athens|pleiades:579885|side:Athenian
729ec891-76bd-457d-8305-b3f247426638;book3_thucydides_utf8.txt;Peloponnesians;char-offset:132631;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
f30e8815-5433-4947-b3c9-b02f14a4c2d1;book3_thucydides_utf8.txt;Acarnanians;char-offset:132761;PERSON;origin:Acarnania|pleiades:530767|side:Athenian|group
45459782-56cf-4514-bafa-e9096a9c93f5;book3_thucydides_utf8.txt;Eurylochus;char-offset:133017;PERSON;origin:Sparta|pleiades:570685|side:Sparthan
07fe0a52-7f9d-4d02-938e-eb54e513f568;book3_thucydides_utf8.txt;Demosthenes;char-offset:133094;PERSON;origin:Athens|pleiades:579885|side:Athenian
f28cb6dc-581b-4f7a-a5f2-a85cd8d5d1eb;book3_thucydides_utf8.txt;Messenians;char-offset:133114;PERSON;origin:Messenia|pleiades:570480|side:Athenian|group
877ad04b-2518-4e31-bdde-02c836dc7e89;book3_thucydides_utf8.txt;Ambraciots;char-offset:133187;PERSON;origin:Ambracia|pleiades:530794|side:Sparthan|group
b8c2a698-5c25-4a0b-84bb-1e1eeabf2247;book3_thucydides_utf8.txt;Acarnanians;char-offset:133437;PERSON;origin:Acarnania|pleiades:530767|side:Athenian|group
6ed2194a-f994-44be-9b34-318ffa61c930;book3_thucydides_utf8.txt;Mantineans;char-offset:133584;PERSON;group|origin:Mantineia|pleiades:570459|side:Sparthan
4a47d36f-4e9e-4ae8-9fc2-f73017d05456;book3_thucydides_utf8.txt;Menedaius;char-offset:133730;PERSON;origin:Sparta|pleiades:570685|side:Sparthan
991eefda-40ab-4edc-a9f3-2465ec6278b3;book3_thucydides_utf8.txt;Eurylochus;char-offset:133761;PERSON;origin:Sparta|pleiades:570685|side:Sparthan
998ba5cd-e5bd-46d0-a89b-261cd8c3aab5;book3_thucydides_utf8.txt;Macarius;char-offset:133776;PERSON;origin:Sparta|pleiades:570685|side:Sparthan
ae4aca4a-b1f5-48a2-9396-3e4a42974ae2;book3_thucydides_utf8.txt;Demosthenes;char-offset:134016;PERSON;origin:Athens|pleiades:579885|side:Athenian
9a2d65b3-7f6a-48a5-9f39-34ac061965b1;book3_thucydides_utf8.txt;Acarnanian;char-offset:134036;PERSON;group|origin:Acarnania|pleiades:530767|side:Athenian
698464cb-d042-4e86-bd1c-4fcb19635bbd;book3_thucydides_utf8.txt;Mantineans;char-offset:134390;PERSON;group|origin:Mantineia|pleiades:570459|side:Sparthan
6031b62d-2c17-44d6-8931-d1c6f3e14556;book3_thucydides_utf8.txt;Menedaius;char-offset:134408;PERSON;origin:Sparta|pleiades:570685|side:Sparthan
a6bff600-8c18-407d-8341-854f451a77a0;book3_thucydides_utf8.txt;Peloponnesians;char-offset:134468;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
a4e2bb4f-5eb6-42a8-a21a-d92ca91109c6;book3_thucydides_utf8.txt;Demosthenes;char-offset:134486;PERSON;origin:Athens|pleiades:579885|side:Athenian
5c260b4f-05b7-49e3-a2d3-fbb4a1fd7ad0;book3_thucydides_utf8.txt;Acarnanian;char-offset:134506;PERSON;group|origin:Acarnania|pleiades:530767|side:Athenian
94006e54-0a00-45c8-b5f4-327ddf9cd616;book3_thucydides_utf8.txt;Ambraciots;char-offset:134554;PERSON;origin:Ambracia|pleiades:530794|side:Sparthan|group
74dbe77e-5d08-46f3-b2ea-4224c54351d6;book3_thucydides_utf8.txt;Lacedaemonians;char-offset:134656;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
6accd00e-dbdd-4b3c-af58-8160752a849a;book3_thucydides_utf8.txt;Peloponnesians;char-offset:134675;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
dd49c0c2-0a18-4a79-84dd-55999bfe7c23;book3_thucydides_utf8.txt;Demosthenes;char-offset:134931;PERSON;origin:Athens|pleiades:579885|side:Athenian
b5577d00-b4e6-49f0-8bc1-c9cdb8ba527d;book3_thucydides_utf8.txt;Acarnanians;char-offset:134951;PERSON;origin:Acarnania|pleiades:530767|side:Athenian|group
6c00aee2-1111-4063-868b-83f590caea78;book3_thucydides_utf8.txt;Ambraciots;char-offset:134972;PERSON;origin:Ambracia|pleiades:530794|side:Sparthan|group
95e55e8f-9544-4012-ae6f-e209a9ec8c45;book3_thucydides_utf8.txt;Demosthenes;char-offset:135180;PERSON;origin:Athens|pleiades:579885|side:Athenian
07704f0c-2d26-43dd-8ff9-c27f8b2bb5a5;book3_thucydides_utf8.txt;Mantineans;char-offset:135367;PERSON;group|origin:Mantineia|pleiades:570459|side:Sparthan
e44ffe2b-0495-4119-8770-34f0fb459d03;book3_thucydides_utf8.txt;Ambraciots;char-offset:135669;PERSON;origin:Ambracia|pleiades:530794|side:Sparthan|group
8d3aa38f-b749-4633-b558-7461dada9fbb;book3_thucydides_utf8.txt;Acarnanians;char-offset:135844;PERSON;origin:Acarnania|pleiades:530767|side:Athenian|group
cc9017bf-b5f9-4c36-a827-cbe2d1a009d6;book3_thucydides_utf8.txt;Peloponnesians;char-offset:135947;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
e53d936d-bcdc-47e9-a6c1-1dc80b1b5dfc;book3_thucydides_utf8.txt;Mantineans;char-offset:136162;PERSON;group|origin:Mantineia|pleiades:570459|side:Sparthan
fe301119-ebf4-4633-adfe-3c5cd9d429c2;book3_thucydides_utf8.txt;Peloponnesians;char-offset:136177;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
20498a75-09d8-424e-b39d-a09a6792d543;book3_thucydides_utf8.txt;Ambraciots;char-offset:136211;PERSON;origin:Ambracia|pleiades:530794|side:Sparthan|group
10a89681-e42a-4f3c-bcbb-60c2fb74ae59;book3_thucydides_utf8.txt;Salynthius;char-offset:136454;PERSON;origin:Aetolia|pleiades:540591|side:Sparthan
7e14c5ad-5ceb-4524-a8cb-5bc056251310;book3_thucydides_utf8.txt;Agraeans;char-offset:136491;PERSON;origin:Aetolia|pleiades:540591|side:Sparthan|group
a3303803-ef63-4344-b048-747e5d9e90a3;book3_thucydides_utf8.txt;Ambraciots;char-offset:136520;PERSON;origin:Ambracia|pleiades:530794|side:Sparthan|group
9b1de89d-44bd-4488-9985-a6be46563b0e;book3_thucydides_utf8.txt;Demosthenes;char-offset:136645;PERSON;origin:Athens|pleiades:579885|side:Athenian
5a3a442f-e7a8-4b7f-a380-4b49ded6d312;book3_thucydides_utf8.txt;Ambraciots;char-offset:136715;PERSON;origin:Ambracia|pleiades:530794|side:Sparthan|group
686a61be-64c7-4a47-9287-6e3e72f91ea9;book3_thucydides_utf8.txt;Demosthenes;char-offset:136807;PERSON;origin:Athens|pleiades:579885|side:Athenian
39e63915-821e-4531-a03d-a10c02bef89b;book3_thucydides_utf8.txt;Ambraciots;char-offset:137010;PERSON;origin:Ambracia|pleiades:530794|side:Sparthan|group
a19e3424-af84-476b-bdc6-7648e85d44ec;book3_thucydides_utf8.txt;Demosthenes;char-offset:137136;PERSON;origin:Athens|pleiades:579885|side:Athenian
550dcd67-769b-484b-858f-d66066d940ba;book3_thucydides_utf8.txt;Messenians;char-offset:137173;PERSON;origin:Messenia|pleiades:570480|side:Athenian|group
7f52f369-3ef2-40a9-b143-7e056c8df909;book3_thucydides_utf8.txt;Amphilochians;char-offset:137562;PERSON;origin:Amphilocia|pleiades:530797|side:Athenian|group
46f65622-3062-4fc2-ab46-ed423ec28e09;book3_thucydides_utf8.txt;Ambraciots;char-offset:137604;PERSON;origin:Ambracia|pleiades:530794|side:Sparthan|group
3b184834-5574-482c-887a-460720beff93;book3_thucydides_utf8.txt;Athenians;char-offset:138122;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
0e1d1354-1fb0-4ece-8ac1-654a2c89018d;book3_thucydides_utf8.txt;Amphilochians;char-offset:138177;PERSON;origin:Amphilocia|pleiades:530797|side:Athenian|group
40510a2f-66c1-4806-8a7c-f183a655b909;book3_thucydides_utf8.txt;Acarnanians;char-offset:138300;PERSON;origin:Acarnania|pleiades:530767|side:Athenian|group
11ed70ad-bfa8-47f5-9594-8870d5c54317;book3_thucydides_utf8.txt;Ambraciots;char-offset:138426;PERSON;origin:Ambracia|pleiades:530794|side:Sparthan|group
dd1f59d0-21c9-49c3-ba47-c85589f89805;book3_thucydides_utf8.txt;Agraeans;char-offset:138468;PERSON;origin:Aetolia|pleiades:540591|side:Sparthan|group
7c7538a4-7ead-4172-b12e-59ec2505677d;book3_thucydides_utf8.txt;Mantineans;char-offset:138588;PERSON;group|origin:Mantineia|pleiades:570459|side:Sparthan
73932a36-a20a-4151-82a3-31e3806e6248;book3_thucydides_utf8.txt;Ambraciots;char-offset:138709;PERSON;origin:Ambracia|pleiades:530794|side:Sparthan|group
7e38391d-a5a8-4de7-b882-1d6e5d8f3dcc;book3_thucydides_utf8.txt;Ambraciots;char-offset:139507;PERSON;origin:Ambracia|pleiades:530794|side:Sparthan|group
5f1978d6-5c24-464c-90f4-2f84efa0dc74;book3_thucydides_utf8.txt;Acarnanians;char-offset:140088;PERSON;origin:Acarnania|pleiades:530767|side:Athenian|group
abfb793b-5556-403b-a78f-04f8fc30a1ed;book3_thucydides_utf8.txt;Amphilochians;char-offset:140104;PERSON;origin:Amphilocia|pleiades:530797|side:Athenian|group
a8204354-4573-4936-9175-1dbde86219f8;book3_thucydides_utf8.txt;Athenians;char-offset:140153;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
eb955f4f-4d29-4f82-9c31-ba6f08eed6c9;book3_thucydides_utf8.txt;Demosthenes;char-offset:140167;PERSON;origin:Athens|pleiades:579885|side:Athenian
a6121a91-2c75-4691-89c3-a98ae639dd71;book3_thucydides_utf8.txt;Athenians;char-offset:140272;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
bc19e1a1-2adf-4f65-bc9d-e5386b866c2e;book3_thucydides_utf8.txt;Acarnanians;char-offset:140365;PERSON;origin:Acarnania|pleiades:530767|side:Athenian|group
01827d96-8ced-4f30-bb54-eb3f87587dfb;book3_thucydides_utf8.txt;Athenians;char-offset:140415;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
bcd0b9b8-0964-47a8-bcdf-76ecfdcead8a;book3_thucydides_utf8.txt;Athenians;char-offset:140497;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
dcc9a844-1982-4cec-bfe4-44a90cd3c094;book3_thucydides_utf8.txt;Acarnanians;char-offset:140623;PERSON;origin:Acarnania|pleiades:530767|side:Athenian|group
e2ef7fd1-bdb7-427e-b618-2013943301d6;book3_thucydides_utf8.txt;Demosthenes;char-offset:140649;PERSON;origin:Athens|pleiades:579885|side:Athenian
9cc0d68d-6598-4870-bef0-313c04ae1e4c;book3_thucydides_utf8.txt;Athenians;char-offset:140813;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
f4628a24-c303-482f-87b0-d72abeba73d9;book3_thucydides_utf8.txt;Acarnanians;char-offset:140875;PERSON;origin:Acarnania|pleiades:530767|side:Athenian|group
f06cd099-038b-4bca-a385-e38d70b46e0b;book3_thucydides_utf8.txt;Amphilochians;char-offset:140891;PERSON;origin:Amphilocia|pleiades:530797|side:Athenian|group
0f49e038-8f23-4d5d-a952-c37783c38c2c;book3_thucydides_utf8.txt;Demosthenes;char-offset:140929;PERSON;origin:Athens|pleiades:579885|side:Athenian
09519b91-b946-43cf-8983-6b2f612cdec2;book3_thucydides_utf8.txt;Ambraciots;char-offset:140972;PERSON;origin:Ambracia|pleiades:530794|side:Sparthan|group
9515d7b4-211d-4e19-8b9b-4d5e7d16e337;book3_thucydides_utf8.txt;Peloponnesians;char-offset:140987;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
6948d6c9-c9a9-4b65-ae3b-5035d3e978f0;book3_thucydides_utf8.txt;Salynthius;char-offset:141028;PERSON;origin:Aetolia|pleiades:540591|side:Sparthan
0a93e39a-037f-4b53-9124-236dbd483926;book3_thucydides_utf8.txt;Agraeans;char-offset:141047;PERSON;origin:Aetolia|pleiades:540591|side:Sparthan|group
78aa67b5-aae4-40e4-bdf9-af0a14320ae1;book3_thucydides_utf8.txt;Salynthius;char-offset:141138;PERSON;origin:Aetolia|pleiades:540591|side:Sparthan
aa0499ef-1757-479c-aaf8-78eeb4da86e7;book3_thucydides_utf8.txt;Ambraciots;char-offset:141192;PERSON;origin:Ambracia|pleiades:530794|side:Sparthan|group
ddbf7563-5399-4ea3-aa57-cbc1902d9bb7;book3_thucydides_utf8.txt;Ambraciots;char-offset:141331;PERSON;origin:Ambracia|pleiades:530794|side:Sparthan|group
d58e8f43-adeb-4387-88a6-bd775a0d11e0;book3_thucydides_utf8.txt;Acarnanians;char-offset:141382;PERSON;origin:Acarnania|pleiades:530767|side:Athenian|group
5b0d92fa-ed44-48eb-8561-fc9f3288f799;book3_thucydides_utf8.txt;Peloponnesians;char-offset:141406;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
4d730e05-0b9f-470a-969b-a1f41c617678;book3_thucydides_utf8.txt;Acarnanians;char-offset:141430;PERSON;origin:Acarnania|pleiades:530767|side:Athenian|group
71024e62-58ad-4bb3-9818-4d22600610f9;book3_thucydides_utf8.txt;Ambraciots;char-offset:141451;PERSON;origin:Ambracia|pleiades:530794|side:Sparthan|group
f3d2a8df-e31c-4a39-a403-a6dd284a726b;book3_thucydides_utf8.txt;Athenians;char-offset:141474;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
7dfb18c8-b85e-4b02-b1d3-61fa82dc72e0;book3_thucydides_utf8.txt;Ambraciots;char-offset:141502;PERSON;origin:Ambracia|pleiades:530794|side:Sparthan|group
74396065-72e7-4894-9cb1-1b894ce3af30;book3_thucydides_utf8.txt;Amphilochians;char-offset:141575;PERSON;origin:Amphilocia|pleiades:530797|side:Athenian|group
fbe95f1a-1be0-4f80-b9e0-103e857f63e0;book3_thucydides_utf8.txt;Acarnanians;char-offset:141655;PERSON;origin:Acarnania|pleiades:530767|side:Athenian|group
219ed0b7-dc1b-4fe5-86ad-e80d0d125ff9;book3_thucydides_utf8.txt;Corinthians;char-offset:141737;PERSON;group|origin:Corinthus|pleiades:570182|side:Sparthan
db49d0e6-bf35-4ee5-960e-53a0251ceecc;book3_thucydides_utf8.txt;Xenocleides;char-offset:141863;PERSON;origin:Corinthus|pleiades:570182|side:Sparthan
366f2898-0df3-4057-812e-7c6d5fe66a16;book3_thucydides_utf8.txt;Euthycles;char-offset:141883;PERSON;origin:Corinthus|pleiades:570182|side:Sparthan
0e56cda4-f38d-4a41-81cd-3c7c921da033;book3_thucydides_utf8.txt;Athenians;char-offset:142045;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
d6713c2a-44e1-4d2e-a8b6-c830f4ec2c36;book3_thucydides_utf8.txt;Sicels;char-offset:142147;PERSON;group|origin:Scicli|pleiades:462485|side:Athenian
6127069d-3f29-4316-b046-995e26d89a16;book3_thucydides_utf8.txt;Pythodorus;char-offset:142310;PERSON;origin:Athens|pleiades:579885|side:Athenian
1604bfbb-c72e-42dc-bb4f-9ee77e7b5823;book3_thucydides_utf8.txt;Isolochus;char-offset:142329;PERSON;origin:Athens|pleiades:579885|side:Athenian
d1b3e45f-1c56-4e76-941e-0d1062df539d;book3_thucydides_utf8.txt;Laches;char-offset:142358;PERSON;origin:Athens|pleiades:579885|side:Athenian
3838f38a-061c-4167-b408-3fc2436f0dc2;book3_thucydides_utf8.txt;Athenians;char-offset:142456;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
db0393f1-b0bc-4d96-9855-238d07dd2cdc;book3_thucydides_utf8.txt;Syracusans;char-offset:142534;PERSON;group|origin:Syracusae|pleiades:462503|side:Sparthan
0c2ebe7c-9dae-4654-aa33-25f596ad4391;book3_thucydides_utf8.txt;Athenians;char-offset:142696;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
8f97ea11-397f-42ab-a77f-3da6575827fa;book3_thucydides_utf8.txt;Pythodorus;char-offset:142882;PERSON;origin:Athens|pleiades:579885|side:Athenian
63fe9ead-fa09-4539-ac5f-3b0e2bdfc1b6;book3_thucydides_utf8.txt;Sophocles;char-offset:142937;PERSON;origin:Athens|pleiades:579885|side:Athenian
fd0a8b10-dc2a-4f22-9db4-863e12018480;book3_thucydides_utf8.txt;Sostratides;char-offset:142955;PERSON;origin:Athens|pleiades:579885|side:Athenian
1a2efdd4-c6ac-43f2-adcc-491afe3a6c61;book3_thucydides_utf8.txt;Eurymedon;char-offset:142972;PERSON;origin:Athens|pleiades:579885|side:Athenian
9d00d0d9-4177-4af7-83c8-0092c7c7046c;book3_thucydides_utf8.txt;Thucles;char-offset:142990;PERSON;origin:Athens|pleiades:579885|side:Athenian
053566ad-4ad4-4927-a70a-60bc2b8917b5;book3_thucydides_utf8.txt;Pythodorus;char-offset:143058;PERSON;origin:Athens|pleiades:579885|side:Athenian
399e79c0-748f-4e3e-aa29-141a27e34649;book3_thucydides_utf8.txt;Laches;char-offset:143094;PERSON;origin:Athens|pleiades:579885|side:Athenian
242eea82-7c99-4d61-a014-d56665835f8e;book3_thucydides_utf8.txt;Laches;char-offset:143178;PERSON;origin:Athens|pleiades:579885|side:Athenian
e39c4eb8-6804-4ae5-92a1-72f8e9dc1a34;book3_thucydides_utf8.txt;Catanians;char-offset:143397;PERSON;group|origin:Catania|pleiades:462270|side:Athenian
905858df-cb17-46c3-8fee-483639a8ca26;book3_thucydides_utf8.txt;Thucydides;char-offset:143710;PERSON;origin:Athens|pleiades:579885|side:Athenian
